cisp,mes,ano,aisp,risp,arma_fabricacao_caseira,carabina,espingarda,fuzil,garrucha,garruchao,metralhadora,outros,pistola,revolver,submetralhadora,total
6,7,2021,4,1,0,0,0,0,0,0,0,0,0,1,0,1
6,8,2021,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6,9,2021,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6,10,2021,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6,11,2021,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6,12,2021,4,1,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2021,5,1,0,0,0,0,0,0,0,0,1,0,0,1
7,2,2021,5,1,0,0,0,0,0,0,0,0,1,0,0,1
7,3,2021,5,1,0,0,0,0,0,0,0,0,1,0,0,1
7,4,2021,5,1,0,0,1,0,0,0,0,0,1,1,0,3
7,5,2021,5,1,0,0,0,0,0,0,0,0,0,1,0,1
7,6,2021,5,1,0,0,0,2,0,0,0,0,0,0,0,2
7,7,2021,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,8,2021,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,9,2021,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,10,2021,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,11,2021,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,12,2021,5,1,0,0,0,0,0,0,0,0,0,0,0,0
9,1,2021,2,1,0,0,0,0,0,0,0,0,0,1,0,1
9,2,2021,2,1,0,0,0,0,0,0,0,0,2,2,0,4
9,3,2021,2,1,0,0,0,0,0,0,0,0,3,3,0,6
9,4,2021,2,1,0,0,0,0,0,0,0,0,0,1,0,1
9,5,2021,2,1,0,0,0,0,0,0,0,0,1,0,0,1
9,6,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,7,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,8,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,9,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,10,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,11,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,12,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,1,2021,2,1,0,0,0,0,0,0,0,0,2,0,0,2
10,2,2021,2,1,0,0,0,0,0,0,0,0,0,1,0,1
10,3,2021,2,1,0,0,0,0,0,0,0,0,0,2,0,2
10,4,2021,2,1,0,0,0,0,0,0,0,0,1,1,0,2
10,5,2021,2,1,0,0,0,0,0,0,0,0,2,5,0,7
10,6,2021,2,1,0,0,0,0,0,0,0,0,2,5,0,7
10,7,2021,2,1,0,0,0,0,0,0,0,0,1,2,0,3
10,8,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,9,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,10,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,11,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,12,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2021,23,1,0,0,0,0,0,0,0,0,1,0,0,1
11,2,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,3,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,4,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,5,2021,23,1,0,0,0,0,0,0,0,0,1,1,0,2
11,6,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,7,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,8,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,9,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,10,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
12,1,2021,19,1,0,0,0,0,0,0,0,0,1,1,0,2
12,2,2021,19,1,0,0,0,0,0,0,0,0,0,3,0,3
12,3,2021,19,1,0,0,1,0,0,0,0,1,0,1,0,3
12,4,2021,19,1,0,0,0,0,0,0,0,0,1,0,0,1
12,5,2021,19,1,0,0,0,0,0,0,0,0,1,3,0,4
12,6,2021,19,1,0,0,0,0,1,0,0,0,0,1,0,2
12,7,2021,19,1,0,0,0,0,0,0,0,0,0,1,0,1
12,8,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
12,9,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
12,10,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
12,11,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
12,12,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,1,2021,19,1,0,0,0,0,0,0,0,0,0,1,0,1
13,2,2021,19,1,0,0,0,0,0,0,0,0,1,2,0,3
13,3,2021,19,1,0,0,0,0,0,0,0,0,1,0,0,1
13,4,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,5,2021,19,1,0,0,0,0,0,0,0,0,1,0,0,1
13,6,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,7,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,8,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,9,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,10,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,11,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
13,12,2021,19,1,0,0,0,0,0,0,0,0,0,0,0,0
14,1,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
14,2,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
14,3,2021,23,1,0,0,0,0,0,0,0,0,1,6,0,7
14,4,2021,23,1,0,0,0,0,0,0,0,0,1,0,0,1
14,5,2021,23,1,0,0,0,0,0,0,0,0,2,1,0,3
14,6,2021,23,1,0,0,1,0,0,0,0,0,1,0,0,2
14,7,2021,23,1,0,0,0,0,0,0,0,0,2,1,0,3
14,8,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
14,9,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
14,10,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
14,11,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
14,12,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,1,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,2,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,3,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,4,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,5,2021,23,1,0,0,0,0,0,0,0,0,0,1,0,1
15,6,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,7,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,8,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,9,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,10,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,11,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
15,12,2021,23,1,0,0,0,0,0,0,0,0,0,0,0,0
16,1,2021,31,2,0,0,0,0,0,0,0,0,3,4,0,7
16,2,2021,31,2,0,0,0,0,0,0,0,0,3,4,0,7
16,3,2021,31,2,0,0,0,0,1,0,0,0,10,4,0,15
16,4,2021,31,2,0,0,0,0,0,0,0,0,1,3,0,4
16,5,2021,31,2,0,0,1,0,0,0,0,0,3,2,0,6
16,6,2021,31,2,0,0,0,0,0,0,0,0,4,0,0,4
16,7,2021,31,2,0,0,0,0,0,0,0,0,1,0,0,1
16,8,2021,31,2,0,0,0,0,0,0,0,0,0,0,0,0
16,9,2021,31,2,0,0,0,0,0,0,0,0,0,0,0,0
16,10,2021,31,2,0,0,0,0,0,0,0,0,0,0,0,0
16,11,2021,31,2,0,0,0,0,0,0,0,0,0,0,0,0
16,12,2021,31,2,0,0,0,0,0,0,0,0,0,0,0,0
17,1,2021,4,1,0,0,0,0,0,0,0,0,1,0,0,1
17,2,2021,4,1,0,0,0,0,0,0,0,0,2,1,0,3
17,3,2021,4,1,0,0,0,0,0,0,0,0,1,1,0,2
17,4,2021,4,1,0,0,0,0,0,0,0,0,2,1,0,3
17,5,2021,4,1,0,1,0,0,0,0,0,0,2,2,0,5
17,6,2021,4,1,0,0,0,0,0,0,0,0,0,1,0,1
17,7,2021,4,1,0,0,0,0,0,0,0,0,0,3,0,3
17,8,2021,4,1,0,0,0,0,0,0,0,0,0,0,0,0
17,9,2021,4,1,0,0,0,0,0,0,0,0,0,0,0,0
17,10,2021,4,1,0,0,0,0,0,0,0,0,0,0,0,0
17,11,2021,4,1,0,0,0,0,0,0,0,0,0,0,0,0
17,12,2021,4,1,0,0,0,0,0,0,0,0,0,0,0,0
18,1,2021,6,1,0,0,0,0,0,0,0,0,1,2,0,3
18,2,2021,6,1,0,0,0,0,1,0,0,0,0,2,0,3
18,3,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
18,4,2021,6,1,0,0,0,0,0,0,0,0,0,1,0,1
18,5,2021,6,1,0,0,0,0,0,0,0,0,1,0,0,1
18,6,2021,6,1,0,0,0,0,1,0,0,0,0,3,0,4
18,7,2021,6,1,0,0,0,0,0,0,0,0,0,1,0,1
18,8,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
18,9,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
18,10,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
18,11,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
18,12,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
19,1,2021,6,1,0,0,0,0,0,0,0,0,6,1,0,7
19,2,2021,6,1,0,0,0,0,0,0,0,0,2,1,0,3
19,3,2021,6,1,0,0,0,1,0,0,0,0,2,0,0,3
19,4,2021,6,1,0,1,0,0,0,0,0,0,1,3,0,5
19,5,2021,6,1,0,0,0,0,0,0,0,0,3,1,0,4
19,6,2021,6,1,0,0,0,0,0,0,0,0,1,1,0,2
19,7,2021,6,1,0,0,0,0,0,0,0,0,0,1,0,1
19,8,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
19,9,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
19,10,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
19,11,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
19,12,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
20,1,2021,6,1,0,0,0,0,0,0,0,0,3,0,0,3
20,2,2021,6,1,0,0,0,1,0,0,0,0,2,1,0,4
20,3,2021,6,1,0,0,0,2,0,0,1,0,3,1,0,7
20,4,2021,6,1,0,0,0,0,0,0,0,0,1,1,0,2
20,5,2021,6,1,0,0,0,0,0,0,0,0,2,0,0,2
20,6,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
20,7,2021,6,1,0,0,0,2,0,0,0,0,2,0,0,4
20,8,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
20,9,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
20,10,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
20,11,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
20,12,2021,6,1,0,0,0,0,0,0,0,0,0,0,0,0
21,1,2021,22,1,0,0,0,1,0,0,0,0,1,2,0,4
21,2,2021,22,1,0,0,0,0,0,0,0,0,2,2,0,4
21,3,2021,22,1,0,0,0,0,0,0,0,0,1,1,0,2
21,4,2021,22,1,0,0,0,2,0,0,0,0,3,0,0,5
21,5,2021,22,1,0,0,0,1,0,0,0,0,4,3,0,8
21,6,2021,22,1,0,0,0,1,0,0,0,0,6,3,0,10
21,7,2021,22,1,1,0,0,1,0,0,0,0,7,2,0,11
21,8,2021,22,1,0,0,0,0,0,0,0,0,0,0,0,0
21,9,2021,22,1,0,0,0,0,0,0,0,0,0,0,0,0
21,10,2021,22,1,0,0,0,0,0,0,0,0,0,0,0,0
21,11,2021,22,1,0,0,0,0,0,0,0,0,0,0,0,0
21,12,2021,22,1,0,0,0,0,0,0,0,0,0,0,0,0
22,1,2021,16,1,0,0,0,1,0,0,0,0,8,3,0,12
22,2,2021,16,1,0,0,0,0,0,0,0,0,1,1,0,2
22,3,2021,16,1,0,0,0,1,0,0,0,0,5,3,0,9
22,4,2021,16,1,0,0,0,0,0,0,0,0,2,1,0,3
22,5,2021,16,1,0,0,0,2,0,0,0,0,1,0,0,3
22,6,2021,16,1,0,0,0,1,0,0,0,0,4,1,0,6
22,7,2021,16,1,0,0,0,0,0,0,0,0,6,2,0,8
22,8,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0
22,9,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0
22,10,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0
22,11,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0
22,12,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2021,3,1,0,0,0,0,0,0,0,0,1,0,0,1
23,2,2021,3,1,0,0,0,0,0,0,0,0,1,1,0,2
23,3,2021,3,1,0,0,0,0,0,0,0,0,1,2,0,3
23,4,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
23,5,2021,3,1,0,0,0,0,0,0,0,0,2,1,0,3
23,6,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
23,7,2021,3,1,0,0,0,0,0,0,0,0,0,1,0,1
23,8,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
23,9,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
23,10,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
23,11,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
23,12,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
24,1,2021,3,1,0,0,0,3,0,0,0,0,4,1,0,8
24,2,2021,3,1,0,0,0,8,0,0,0,0,11,0,0,19
24,3,2021,3,1,0,0,0,0,0,0,0,0,3,0,0,3
24,4,2021,3,1,0,0,0,2,0,0,0,0,3,3,0,8
24,5,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
24,6,2021,3,1,0,0,0,1,0,0,0,0,3,0,0,4
24,7,2021,3,1,0,0,0,0,0,0,0,0,0,1,0,1
24,8,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
24,9,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
24,10,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
24,11,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
24,12,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2021,3,1,0,0,0,1,0,0,0,0,7,1,0,9
25,2,2021,3,1,0,0,0,0,0,0,0,0,0,2,0,2
25,3,2021,3,1,0,0,0,0,0,0,0,0,4,2,0,6
25,4,2021,3,1,0,0,0,1,0,0,0,0,1,1,0,3
25,5,2021,3,1,0,0,3,5,0,0,0,0,19,0,1,28
25,6,2021,3,1,0,1,0,0,0,0,0,1,0,2,0,4
25,7,2021,3,1,0,0,0,0,0,0,0,0,1,0,0,1
25,8,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
25,9,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
25,10,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
25,11,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
25,12,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
26,1,2021,3,1,0,0,0,0,0,0,0,0,0,1,0,1
26,2,2021,3,1,0,0,0,0,0,0,0,0,0,2,0,2
26,3,2021,3,1,0,0,0,0,0,0,0,0,3,0,0,3
26,4,2021,3,1,0,0,0,0,0,0,0,0,2,0,0,2
26,5,2021,3,1,0,0,0,0,0,0,0,0,3,2,0,5
26,6,2021,3,1,0,0,0,0,0,0,0,0,1,1,0,2
26,7,2021,3,1,0,0,0,0,0,0,0,0,3,0,0,3
26,8,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
26,9,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
26,10,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
26,11,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
26,12,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0
27,1,2021,41,2,0,0,0,1,0,0,0,0,6,0,0,7
27,2,2021,41,2,0,0,0,0,0,0,0,0,1,0,0,1
27,3,2021,41,2,0,0,0,0,0,0,0,0,6,5,0,11
27,4,2021,41,2,0,0,0,1,0,0,0,0,1,3,0,5
27,5,2021,41,2,0,0,0,0,0,0,0,0,2,0,0,2
27,6,2021,41,2,0,0,0,0,0,0,0,0,0,2,0,2
27,7,2021,41,2,0,0,0,0,0,0,0,0,4,2,0,6
27,8,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
27,9,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
27,10,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
27,11,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
27,12,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
28,1,2021,18,2,0,0,0,1,0,0,0,0,0,1,0,2
28,2,2021,18,2,0,0,0,0,0,0,0,0,2,1,0,3
28,3,2021,18,2,0,0,0,0,0,0,0,0,1,1,0,2
28,4,2021,18,2,0,0,0,1,0,0,0,0,3,2,0,6
28,5,2021,18,2,0,0,0,1,0,0,0,0,1,1,0,3
28,6,2021,18,2,0,0,0,2,0,0,0,0,2,1,0,5
28,7,2021,18,2,0,0,0,1,0,0,0,0,2,4,0,7
28,8,2021,18,2,0,0,0,0,0,0,0,0,0,0,0,0
28,9,2021,18,2,0,0,0,0,0,0,0,0,0,0,0,0
28,10,2021,18,2,0,0,0,0,0,0,0,0,0,0,0,0
28,11,2021,18,2,0,0,0,0,0,0,0,0,0,0,0,0
28,12,2021,18,2,0,0,0,0,0,0,0,0,0,0,0,0
29,1,2021,9,2,0,0,0,0,0,0,0,0,5,2,0,7
29,2,2021,9,2,0,0,0,1,0,0,0,0,7,1,0,9
29,3,2021,9,2,0,0,0,0,0,0,0,0,1,2,0,3
29,4,2021,9,2,0,0,0,0,0,0,0,0,6,4,0,10
29,5,2021,9,2,0,0,1,1,0,0,0,0,3,1,0,6
29,6,2021,9,2,0,0,1,0,0,0,0,0,3,3,0,7
29,7,2021,9,2,0,0,0,0,0,0,0,0,0,4,0,4
29,8,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
29,9,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
29,10,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
29,11,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
29,12,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
30,1,2021,9,2,0,0,0,1,0,0,0,0,2,0,0,3
30,2,2021,9,2,0,0,0,0,0,0,0,0,1,1,0,2
30,3,2021,9,2,0,0,0,0,0,0,0,0,5,5,0,10
30,4,2021,9,2,0,0,0,0,0,0,0,0,2,3,0,5
30,5,2021,9,2,0,0,0,0,0,0,0,0,5,3,0,8
30,6,2021,9,2,0,0,0,2,0,0,0,0,5,5,0,12
30,7,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
30,8,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
30,9,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
30,10,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
30,11,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
30,12,2021,9,2,0,0,0,0,0,0,0,0,0,0,0,0
31,1,2021,41,2,0,0,0,2,0,0,0,0,6,1,0,9
31,2,2021,41,2,0,0,0,3,0,0,0,0,1,3,0,7
31,3,2021,41,2,0,0,0,1,0,0,0,0,5,3,0,9
31,4,2021,41,2,0,0,0,1,0,0,0,0,5,1,0,7
31,5,2021,41,2,0,0,0,0,0,0,0,0,6,3,0,9
31,6,2021,41,2,0,0,0,0,0,0,0,0,1,2,0,3
31,7,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
31,8,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
31,9,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
31,10,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
31,11,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
31,12,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
32,1,2021,18,2,0,0,1,0,0,0,0,0,2,3,0,6
32,2,2021,18,2,0,0,0,2,0,0,0,0,7,6,0,15
32,3,2021,18,2,0,0,0,1,0,0,0,0,6,1,0,8
32,4,2021,18,2,0,0,0,0,0,0,0,0,1,4,0,5
32,5,2021,18,2,0,2,0,0,1,0,0,0,2,3,0,8
32,6,2021,18,2,0,0,0,0,0,0,1,0,6,2,0,9
32,7,2021,18,2,2,0,0,0,0,0,0,0,7,5,0,14
32,8,2021,18,2,0,0,0,0,0,0,0,0,0,0,0,0
32,9,2021,18,2,0,0,0,0,0,0,0,0,0,0,0,0
32,10,2021,18,2,0,0,0,0,0,0,0,0,0,0,0,0
32,11,2021,18,2,0,0,0,0,0,0,0,0,0,0,0,0
32,12,2021,18,2,0,0,0,0,0,0,0,0,0,0,0,0
33,1,2021,14,2,0,1,0,1,0,0,0,0,4,2,0,8
33,2,2021,14,2,0,2,0,0,0,0,0,0,3,2,0,7
33,3,2021,14,2,0,0,0,1,0,0,0,0,7,2,1,11
33,4,2021,14,2,0,0,0,1,0,0,0,0,6,3,1,11
33,5,2021,14,2,0,0,0,2,0,0,0,0,3,3,1,9
33,6,2021,14,2,0,0,1,0,0,0,0,0,3,6,0,10
33,7,2021,14,2,0,0,1,0,0,0,0,0,6,1,0,8
33,8,2021,14,2,0,0,0,0,0,0,0,0,0,0,0,0
33,9,2021,14,2,0,0,0,0,0,0,0,0,0,0,0,0
33,10,2021,14,2,0,0,0,0,0,0,0,0,0,0,0,0
33,11,2021,14,2,0,0,0,0,0,0,0,0,0,0,0,0
33,12,2021,14,2,0,0,0,0,0,0,0,0,0,0,0,0
34,1,2021,14,2,0,0,0,4,0,0,0,0,15,1,1,21
34,2,2021,14,2,0,0,0,1,0,0,0,0,18,2,0,21
34,3,2021,14,2,0,0,1,8,0,0,0,0,8,4,0,21
34,4,2021,14,2,0,0,0,0,0,0,0,0,10,5,0,15
34,5,2021,14,2,0,0,0,2,0,0,0,0,4,3,0,9
34,6,2021,14,2,0,0,0,1,0,0,0,0,3,1,0,5
34,7,2021,14,2,0,0,0,1,0,0,0,0,10,1,0,12
34,8,2021,14,2,0,0,0,0,0,0,0,0,0,0,0,0
34,9,2021,14,2,0,0,0,0,0,0,0,0,0,0,0,0
34,10,2021,14,2,0,0,0,0,0,0,0,0,0,0,0,0
34,11,2021,14,2,0,0,0,0,0,0,0,0,0,0,0,0
34,12,2021,14,2,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2021,40,2,0,0,0,0,0,0,0,0,3,4,0,7
35,2,2021,40,2,0,0,0,0,0,0,0,0,9,3,0,12
35,3,2021,40,2,0,0,0,0,0,0,0,0,6,7,0,13
35,4,2021,40,2,0,0,0,0,0,0,0,0,3,5,0,8
35,5,2021,40,2,0,0,0,0,0,0,0,0,7,3,0,10
35,6,2021,40,2,0,0,0,0,0,0,0,0,5,5,0,10
35,7,2021,40,2,0,0,0,0,0,0,0,0,6,3,0,9
35,8,2021,40,2,0,0,0,0,0,0,0,0,0,0,0,0
35,9,2021,40,2,0,0,0,0,0,0,0,0,0,0,0,0
35,10,2021,40,2,0,0,0,0,0,0,0,0,0,0,0,0
35,11,2021,40,2,0,0,0,0,0,0,0,0,0,0,0,0
35,12,2021,40,2,0,0,0,0,0,0,0,0,0,0,0,0
36,1,2021,27,2,0,0,0,0,0,0,0,0,1,1,0,2
36,2,2021,27,2,0,0,1,0,0,0,0,0,2,1,0,4
36,3,2021,27,2,0,0,0,0,0,0,0,0,1,2,0,3
36,4,2021,27,2,0,0,1,0,0,0,0,0,2,0,0,3
36,5,2021,27,2,0,0,0,0,0,0,0,0,0,1,0,1
36,6,2021,27,2,0,0,0,0,0,0,0,0,0,1,0,1
36,7,2021,27,2,0,0,0,3,0,0,0,0,8,0,0,11
36,8,2021,27,2,0,0,0,0,0,0,0,0,0,0,0,0
36,9,2021,27,2,0,0,0,0,0,0,0,0,0,0,0,0
36,10,2021,27,2,0,0,0,0,0,0,0,0,0,0,0,0
36,11,2021,27,2,0,0,0,0,0,0,0,0,0,0,0,0
36,12,2021,27,2,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2021,17,1,0,2,0,0,0,0,0,0,0,2,0,4
37,2,2021,17,1,0,0,0,1,0,0,0,0,1,1,0,3
37,3,2021,17,1,0,0,2,0,0,0,0,0,2,0,0,4
37,4,2021,17,1,0,0,1,0,0,0,0,0,0,1,0,2
37,5,2021,17,1,0,0,0,0,0,0,0,0,0,0,0,0
37,6,2021,17,1,0,0,0,0,0,0,0,0,2,0,0,2
37,7,2021,17,1,0,0,0,0,0,0,0,0,0,1,0,1
37,8,2021,17,1,0,0,0,0,0,0,0,0,0,0,0,0
37,9,2021,17,1,0,0,0,0,0,0,0,0,0,0,0,0
37,10,2021,17,1,0,0,0,0,0,0,0,0,0,0,0,0
37,11,2021,17,1,0,0,0,0,0,0,0,0,0,0,0,0
37,12,2021,17,1,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2021,16,1,0,0,0,4,0,0,0,0,4,2,0,10
38,2,2021,16,1,0,0,0,0,0,0,0,0,2,1,0,3
38,3,2021,16,1,0,0,0,1,0,0,0,0,2,2,0,5
38,4,2021,16,1,0,0,0,1,0,0,0,0,3,1,0,5
38,5,2021,16,1,0,0,0,1,0,0,0,0,2,3,0,6
38,6,2021,16,1,0,0,0,0,0,0,0,0,1,1,0,2
38,7,2021,16,1,0,0,0,2,0,0,0,0,5,1,0,8
38,8,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0
38,9,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0
38,10,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0
38,11,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0
38,12,2021,16,1,0,0,0,0,0,0,0,0,0,0,0,0
39,1,2021,41,2,0,0,1,1,0,0,0,0,5,2,0,9
39,2,2021,41,2,0,0,0,6,0,0,0,1,5,4,0,16
39,3,2021,41,2,0,0,0,5,0,0,1,0,4,1,0,11
39,4,2021,41,2,0,0,0,2,0,0,0,0,7,1,0,10
39,5,2021,41,2,0,0,0,0,0,0,0,0,2,1,0,3
39,6,2021,41,2,0,0,0,0,0,0,0,0,5,0,0,5
39,7,2021,41,2,0,0,0,1,0,0,0,0,4,2,0,7
39,8,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
39,9,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
39,10,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
39,11,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
39,12,2021,41,2,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2021,9,2,0,0,0,0,0,0,0,0,1,3,0,4
40,2,2021,9,2,0,0,0,0,0,0,0,0,0,1,0,1
40,3,2021,9,2,0,0,1,0,0,0,0,0,7,1,0,9
40,4,2021,9,2,0,1,0,0,0,0,0,0,1,0,0,2
40,5,2021,9,2,0,0,0,0,0,0,0,0,1,0,0,1
40,6,2021,9,2,0,0,2,1,0,0,0,0,1,4,0,8
40,7,2021,9,2,0,0,0,0,0,0,0,0,0,3,0,3
